id,part,problem,details,cylinders,engine
104868,,COMPRESSION,HAS LOW (58/80),[2],
104869,SCREW,MISSING,AFT BAFFLE,,R
104870,INTAKE GASKET,LEAKING,,[3],
104881,BAFFLE SEAL,NEEDS,TO BE REPLACED,[1],R
104882,INTAKE GASKETS,LEAKING,,"[3, 4]",L
104883,ENGINE INTAKE BOOT,TORN,,,
104884,INTAKE GASKET,LEAKING,,[4],
104885,INTAKE GASKETS,LEAKING,,"[2, 4]",
104886,ENGINE,SHAKING,& ROUGHNESS ON START UP,,
104887,INTAKES,LEAKING,,"[2, 4]",
104888,CYLINDER,COMPRESSION,HAS LOW,[3],
104889,BAFFLE PLUGS,WORN,,,
104890,BAFFLE PLUG HOLE,NEEDS,DOUBLER,,R
104901,INTAKE GASKETS,LEAKING,,"[2, 4]",R
104902,INTAKE GASKET,LEAKING,,[3],
104903,BAFFLE PLUG,BROKEN,,,
104904,BAFFLE SEAL,LOOSE,ON BOTTOM CORNER,,RIGHT
104905,ANGLE,BROKEN,"L/H LOWER COWL O/B, NEAR FWD LATCH/PIN HOLE",,
104906,ROCKER COVER GASKETS,LEAKING,,"[2, 3]",
104907,,,,,
104908,,,,,
104909,,,,,
104910,,,,,
104921,INTAKE,LEAKING,,[1],
104922,PROP,OVERSPEED,2720 FOR 1 SECOND,,
104923,CYL,CHT,>200*F WARMER THAN OTHER CYLINDERS,[3],
104924,INTAKE TUBE GASKET,LEAKING,,[1],
104925,ENGINE BAFFLE MOUNTING SCREW,LOOSE,,[3],
104926,BAFFLE PLUG,MISSING,,,R
104927,BAFFLE PLUG,NEEDS,PATCH,,R
104928,BLACK SEAL,WORN,AT ENG INDUCTION,,
104929,INTAKE GASKETS,LEAKING,,"[3, 4]",
104930,SIDE BAFFLE PLUG HOLES,WORN,OUT,,
104941,INTAKES,LEAKING,,"[2, 3, 4]",L
104942,ROCKER COVER,LEAKING,,[2],
104943,INTAKE,LEAKING,,[3],R
104944,INTAKE,LEAKING,,"[2, 3]",L
104945,ENGINE BAFFLE SCREW,MISSING,,,R
104946,ROCKER COVER,BROKEN,EGT STAND OFF,[3],
104947,INTAKE GASKET,LEAKING,,[3],R
104948,UPPER BAFFLE SEAL,MISSING,,[3],R
104949,SCREW,LOOSE,ON FWD OIL COOLER SHROUD,,
104950,INTERCYLINDER BAFFLE,CRACKED,,"[2, 4]",
104961,,,,,
104962,,,,,
104963,,,,,
104964,,,,,
104965,INTAKE,LEAKING,,[2],
104966,ENGINE BAFFLE MOUNT,LOOSE,REAR,,R
104967,INTAKE GASKET,LEAKING,,[2],
104968,ROCKER COVER GASKET,LEAKING,,[1],
104969,SNIFFLER VALVES,NEED,TO BE CLEANED,,
104970,BLACK SEAL,NEEDS,RTV WHERE INTAKE HITS IT,,
104981,THROTTLE,IDLE,ENGINE SHUT DOWN,,
104982,INTAKE TUBE GASKET,LEAKING,,[3],
104983,HARDWARE,MISSING,@ #3 BAFFLE,[3],
104984,INTAKE GASKET,LEAKS,,[4],
104985,INTAKE GASKETS,LEAKING,,"[2, 4]",
104986,INTAKE,LEAKING,,[2],
104987,INTAKES,LEAKING,,"[2, 3, 4]",L
104988,INTAKE,LEAKING,,"[3, 4]",R
104989,BAFFLE,CRACK,ON BOTTOM O/B CORNER OF AFT @ L/H OIL COOLER,,
104990,BRACKET,BROKEN,FOR #4 BAFFLE,[4],
105001,INTAKE,LEAKING,,[2],
105002,BAFFLE SCREW,MISSING,,[2],
105003,INTAKE GASKET,LEAKS,,[3],
105004,ROCKER COVER GASKETS,LEAK,,"[1, 3]",
105005,SCREW,LOOSE,"FOR R/H AFT BAFFLE, BEHIND OIL DIPSTICK",,R
105006,GROUNDING WIRE,LOOSE,"TO ENG, PAINT NOT REMOVED AND BOLT",,
105007,BLACK BAFFLE SEAL,WORN,"FWD ENG, HAS SMALL WORN SPOT ON L/H SIDE",,L
105008,ENGINE BAFFLE PLUGS,WORN,,,
105009,ROCKER COVER GASKETS,LEAKING,,"[1, 3]",
105010,BAFFLE MOUNTING SCREW,MISSING,R/H REAR,,R
105021,,,UNUSUAL ATTITUDE POWER WAS ADDED & ENGINE REACHED APPROX 280,,
105022,BAFFLE SCREW,MISSING,,[3],
105023,RIVET HEAD,SHEARED,ON ALT AIR DOOR,,
105024,INTAKE,LEAKING,,[2],R
105025,INTAKES,LEAKING,,"[2, 4]",LEFT
105026,BAFFLE SCREW,MISSING,,[3],
105027,FWD SNIFFLER VALVE,LEAKING,"OIL/FUEL. THERE IS A 6"" PUDDLE",,
105028,INTAKE,LEAKING,,[4],
105029,FWD BAFFLE SEAL,LOOSE,,[1],
105030,ROCKER COVER GASKETS,LEAKING,,"[2, 4]",R
105041,BAFFLE SEAL,LOOSE,,[2],R
105042,INTAKE,LEAKING,,"[2, 3]",R
105043,INTAKE,LEAKING,,[2],L
105044,BAFFLE SEAL,LOOSE,,[1],
105045,INTAKE GASKET,LEAKING,,[4],
105046,ROCKER COVER SCREW,MISSING,,[2],
105047,OIL,LEAK,,[2],
105048,INTAKES,LEAKING,,"[2, 4]",
105049,OIL,LEAK,ON RIGHT FWD CYL INTAKE TUBE,,
105050,CYLINDER HEAD,TEMPS,OVER 400*,,
105061,BAFFLE,CRACKED,FWD,[2],
105062,INTAKES,LEAKING,,"[2, 4]",
105063,INTAKE,LEAK,,[4],
105064,PROP,STRIKE,REQUIRING REPLACEMENT OF PROP,,
105065,PROP,STRIKE,REQUIRING REPLACEMENT OF PROP,,
105066,INTAKES,LEAKING,,"[2, 4]",
105067,PROP,OVERSPEED,"IN DOWN DRAFT = 2730 RPM, 2-3 SECS",,
105068,BAFFLE,DAMAGED,SECTION,[4],
105069,GROUNDING BOLT,LOOSE,ENG,,
105070,INTAKE GASKET,LEAKING,,[3],R
105081,ENGINE,RUNNING,ROUGH,,L
105082,ENGINE,SHUT,,,
105083,BAFFLE PLUGS,WORN,,,
105084,INTAKE GASKETS,LEAK,,"[2, 4]",L
105085,INTAKE GASKET,LEAKING,,[4],
105086,BAFFLE SEAL,LOOSE,FWD BOTTOM R/H SIDE,,
105087,INTAKE,LEAKING,,[3],
105088,ENGINE,SPUTTERING,LIKE IT WAS GOING TO CUT OUT AT 1000 R,,
105089,VALVE,STUCK,DAMAGE TO PUSH ROD & HOUSING,[3],
105090,VALVE,STUCK,DAMAGE TO PUSH ROD & HOUSING,[3],
105101,INTAKE GASKET,LEAKING,,[4],
105102,PROP,OVERSPED,TO 2720 RPM FOR APPROX 1 SECOND,,
105103,INTAKE GASKET,LEAKS,,[3],R
105104,FRONT BAFFLE,CRACKED,,[2],
105105,ENGINE BAFFLE,,ACCESS HOLE ELONGATED,,R
105106,CYLINDER BAFFLE,UNSECURE,,[1],
105107,INTAKE GASKET,LEAKS,,[4],
105108,INTAKE,LEAKING,,[4],
105109,INTAKE GASKET,LEAKING,,[4],
105110,ENGINE,ROUGH,RUNNING ON START UP,,
105121,BAFFLE,NEEDS,TO BE SEALED,,R
105122,GASKET,LEAKING,,[4],
105123,,,,,
105124,BAFFLING,CRACKED,AFT OF ALTERNATOR,,
105125,BAFFLE,PULLED,SPRING THROUGH AFT BAFFLING,,R
105126,GASKET,LEAKS,,[4],
105127,INTAKES,LEAKING,,"[2, 4]",
105128,PLUGS,WORN,,,
105129,GASKET,LEAKING,,[4],
105130,INTAKE,LEAKING,,[3],
105141,INTAKE GASKET,LEAKING,,[4],
105142,PROP,OVERSPEED,TO 2630,,
105143,AFT BAFFLE,CRACKED,,[3],
105144,FWD ENGINE BAFFLE,CRACKED,,,R
105145,BAFFLE,CRACKED,,[1],R
105146,INTAKE GASKETS,LEAKING,,"[1, 2]",R
105147,CYLINDER,COMPRESSION,LOW,[2],L
105148,CYLINDER,COMPRESSION,LOW,[2],L
105149,OIL COOLER WEATHER STRIPPING,LOOSE,,,
105150,BAFFLING,CRACKED,,[1],
105161,BAFFLE,HOLE,FROM MUFFLER SHROUD,,
105162,BAFFLE,CRACKED,,,L
105163,BAFFLE,CRACKED,,,L
105164,BAFFLE,CRACKED,,,L
105165,BAFFLE,MISSING,SEAL MISSING FROM MUFFLER INTAKE,,
105166,BAFFLE,SHEARED,HAS SHEARED RIVET,,R
105167,ROCKER COVERS,LEAKING,,"[1, 3, 4]",
105168,BAFFLE,CRACKED,NEAR OIL COOLER,,R
105169,BAFFLE TIE ROD,REQUIRES,REQUIRES ADJUSTMENT,,R
105170,INTAKE GASKET,LEAKING,,[3],R
105181,SNIFFLER VALVES,DIRTY,,,
105182,ENGINE AIR FILTER,DIRTY,,,
105183,OIL PRESSURE SENDER GROUND STRAP,NOT CONNECTED,,,
105184,BAFFLE PLUGS,BROKEN,,,
105185,BAFFLE SEAL,LOOSE,,[1],L
105186,INTAKES,LEAKING,,"[1, 2]",
105187,INTAKE GASKETS,LEAKING,,"[2, 3]",L
105188,INTAKE,LEAKING,,[2],
105189,INTAKES,LEAKING,,"[2, 4]",
105190,INTAKE TUBE GASKET,LEAKING,,[3],R
105201,ROCKER COVER GASKET,LEAKING,,[4],L
105202,INTAKE GASKET,LEAKING,,[4],L
105203,CYLINDER BAFFLE SEAL,NEEDS,TO BE REPLACED,[1],L
105204,COWL SEAL,MISSING/LOOSE,ON LOWER,,R
105205,INTAKE GASKET,LEAKING,,[2],
105206,CARB HEAT BOX ARM,LOOSE,,,R
105207,CARB INLET GASKETS,LEAKING,ON BOTH ENGINES,,
105208,CARB INLET GASKETS,LEAKING,ON BOTH ENGINES,,
105209,INTAKE GASKET,LEAKING,,[2],
105210,ENGINE BAFFLE TIE,DISCONNECTED,,,L
105221,MAG,LEAK,ABOVE,,L
105222,OIL COOLERS,DIRTY,,,
105223,SNIFFLER VALVES,DIRTY,,,
105224,MAG,LEAK,ABOVE,,L
105225,INTAKES,LEAKING,EVIDENCE OF,"[1, 4]",
105226,ENGINE,ROUGH,ON TAKE OFF,,
105227,ENGINE,ROUGH,ON TAKE OFF,,
105228,ENGINE,,IDLE SPEED 1650 RPM,,
105229,BAFFLE PLUGS,LOOSE,,,
105230,INTAKE,LEAKING,,[4],
105241,BAFFLE BRACKET,BROKEN,RIVETS,,R
105242,ROCKER COVER,MISSING,SCREW,[3],
105243,ENGINE,ROUGH,,,
105244,ENGINE,ROUGH,,,
105245,INTAKE,LEAKING,,[4],L
105246,INTAKE GASKET,LEAKING,,[2],R
105247,ENGINE,DIED,AFTER START UP,,
105248,BACKBONE BOLT,LEAKS,A LITTLE OIL,,R
105249,INTAKES,LEAKING,,"[1, 2]",R
105250,ROCKER COVER,LEAKING,,[4],R
105261,,COMPRESSION,LOW,[2],
105262,ENGINE BAFFLE,CRACKED,,,R
105263,INTAKE TUBE GASKETS,LEAKING,,"[3, 4]",L
105264,INTAKE TUBE GASKET,LEAKING,,[3],R
105265,INTAKE GASKET,LEAKING,,[4],
105266,INTAKE,LEAKING,,[1],R
105267,ROCKER COVERS,LEAKING,,"[3, 4]",
105268,VALVE,STICKING,,[2],
105269,VALVE,STICKING,,[2],
105270,VALVE,STICKING,,[2],
105281,INTAKE TUBE,LEAKING,,[2],
105284,ENGINE BAFFLE SEAL,LOOSE,,[4],R
105285,INTAKE GASKET,LEAKING,,[2],L
105286,INTAKES,LEAKING,,"[1, 4]",
105287,ENG SEAL,WORN,AT AIR INTAKE FILTER,,
105288,INTAKE,LEAKING,,[1],R
105289,INTAKE GASKET,LEAKS,,[4],
105290,INTAKE TUBE GASKET,LEAKING,,[3],
105301,BAFFLE PLUGS,WORN,,,
105302,INTAKE,LEAKING,,[4],R
105303,,COMPRESSION,LOW (40/80),[3],
105304,,COMPRESSION,LOW (40/80),[3],
105305,INTAKE GASKET,LEAKING,,[4],
105306,INTAKES,LEAKING,,"[2, 4]",
105307,,COMPRESSION,LOW,[3],L
105308,,COMPRESSION,LOW,[3],L
105309,INTAKE,LEAKING,,[3],
105310,BAFFLE PLUGS,DAMAGED,,,
105321,ENGINE,VIBRATION,,,
105322,ENGINE,VIBRATION,,,
105323,ENGINE,VIBRATION,,,
105324,ROCKER COVER GASKET,LEAKING,,[4],
105325,INTAKE GASKET,LEAKING,,[3],
105326,ROCKER COVER GASKETS,LEAK,,,
105327,SCREW,MISSING,ON #2 ROCKER COVER,[2],
105328,ENGINE,STRUGGLE,COUGHED OFTEN,,
105329,ENGINE,STRUGGLE,COUGHED OFTEN,,
105330,ENGINE,STRUGGLE,COUGHED OFTEN,,
105341,ENGINE,PUDDLE,LARGE PUDDLE OF LIQUID UNDER ENGINE,,
105342,ENGINE,ROUGH,"ON START UP, ENGINE RAN VERY ROUGH. TRIED TO INCREASE POWER",,
105343,ENGINE,ROUGH,"ON START UP, ENGINE RAN VERY ROUGH. TRIED TO INCREASE POWER",,
105344,ENGINE,VIBRATION,"AFTER ENGINE START UP, NOTICED VIBRATION & ROUGH RUNNING ENG",,
105345,ENGINE,VIBRATION,"AFTER ENGINE START UP, NOTICED VIBRATION & ROUGH RUNNING ENG",,
105346,ENGINE,VIBRATION,"AFTER ENGINE START UP, NOTICED VIBRATION & ROUGH RUNNING ENG",,
105347,ENGINE,VIBRATION,"AFTER ENGINE START UP, NOTICED VIBRATION & ROUGH RUNNING ENG",,
105348,INTAKE,LEAKING,,[2],L
105349,INTAKE,LEAKING,,[2],R
105350,INTAKE TUBE GASKET,LEAKING,,[3],
105361,OIL COOLER,NEEDED,"SILICONE ON TOP OF, AGAINST COWL",,
105362,INTAKE SCREEN PANEL,CHAFING,I/B,,L
105363,COWLING SEAL,NEEDS,TO BE RESECURED (LOWER AFT),,
105364,,NEEDED,"GROUND POWER CK, L/H & R/H ENGINES",,
105365,ENGINE COWL,NEEDS,"LOWER FWD, DOUBLER ON GUIDE HOLE FOR TOP CO",,
105366,,VERIFY,CONDITION OF ENGINE FOR MISMATCH W/ L/H ENGINE,,R
105367,BAFFLE TIE,BROKEN,,,R
105368,BAFFLE PLUGS,DAMAGED,BOTH,,
105369,INTAKE,MISSING,OUTER NUT,[2],
105370,INTAKE,MISSING,OUTER NUT,[2],
105381,INTAKE GASKETS,LEAKING,,"[2, 3, 4]",R
105382,INTAKE GASKETS,LEAKING,,"[2, 3, 4]",R
105383,,CRACK,POSSIBLE,[2],R
105384,,LOSE,INTERMITTENTLY,,L
105385,INTAKE GASKET,LEAKING,,[2],
105386,,VIBRATION,,,
105387,,VIBRATION,,,
105388,GROUNDIN STRAP BOLT,LOOSE,,,
105389,FOD,,AFT OF SPINNER,,
105390,SCREW,MISSING,,[3],
105401,INTAKE,LEAKING,,[3],
105402,INTAKES,LEAKING,,[2],
105403,INTAKES,LEAKING,,[2],
105404,BAFFLE SEAL,NEEDS,TO BE SECURED,[1],
105405,ROCKER COVER GASKET,LEAKS,,[3],
105406,ROCKER COVER,LEAKING,,[2],
105407,INTAKE GASKETS,LEAKING,,"[2, 4]",
105408,INTAKES,LEAKING,,"[2, 3, 4]",R
105409,OIL COOLER,NEEDS,TO BE SEALED UP,,L
105410,INTAKE,LEAKING,,"[2, 3, 4]",L
105421,,ROUGHNESS,SEVERE ENGINE,,
105422,,ROUGHNESS,SEVERE ENGINE,,
105423,,ROUGHNESS,SEVERE ENGINE,,
105424,INTAKE,LEAKING,,[2],
105425,ROCKER COVER,LEAKING,,[2],
105426,INTAKE,LEAKING,,[3],
105427,INTAKE,LEAKING,,"[2, 4]",
105428,INTAKE GASKET,LEAKING,,[2],
105429,INTAKE,LEAKING,,[3],R
105430,,ROUGH,IDLES EXTREMELY,,
105441,,CRACKED,,[1],R
105442,,CRACKED,,[1],R
105443,ROCKER COVER GASKET,LEAKS,,[1],
105444,INTAKE,LEAKING,,[2],L
105445,SPARK PLUGS,WORN,,,
105446,ENGINE RPM,DROPPED,"200-300 RPM SUDDENLY, ACCOMPANIED BY STRO",,
105447,ENGINE RPM,DROPPED,"200-300 RPM SUDDENLY, ACCOMPANIED BY STRO",,
105448,ENGINE RPM,DROPPED,"200-300 RPM SUDDENLY, ACCOMPANIED BY STRO",,
105449,BAFFLE SEAL,LOOSE,,,
105450,INTAKE,LEAKING,,[1],
105461,,FAILED,COMPRESSION,['#3'],
105462,BAFFLE PLUGS,DAMAGED,,,
105463,,FAILED,COMPRESSION,['#3'],
105464,,FAILED,COMPRESSION,['#3'],
105465,ROCKER COVER GASKET,REQUIRES,REPLACEMENT,['#4'],
105466,ROCKER GASKET,LEAKING,,['#4'],L
105467,INTAKE GASKET,LEAKING,,['#3'],L
105468,,CLICKING,NOISE NOTICED DURING INITIAL CLIMB & THROUGHOUT RES,,
105469,PROP,OVERSPEED,RPM ABOUT 2850 W/ PROP CONT AT HIGH RPM IN L,,
105470,PROP,OVERSPEED,RPM ABOUT 2850 W/ PROP CONT AT HIGH RPM IN L,,
105481,ENGINE BAFFLE,MISSING,,,R
105482,,ROUGH,"OPERATION AFTER START UP, ENGINE WANTS TO DIE AT 1000",,
105483,,COMPRESSION,,[2],
105484,,COMPRESSION,,[2],
105485,,COMPRESSION,,[2],
105486,,COMPRESSION,,[2],
105487,ROCKER COVER,LEAKING,,[1],
105488,INTAKE GASKETS,LEAKING,,"[1, 4]",
105489,BAFFLE SCREW,MISSING,BY DIPSTICK,,R
105490,ROCKER COVER,LEAKS,,[3],
105501,ENGINE BAFFLE PLUG,DAMAGED,,,R
105502,CYL,CRACKED,,[3],R
105503,CYL,CRACKED,,[3],R
105504,INTAKE,LEAKING,,[3],
105505,INTAKE GASKET,LEAKS,,[2],
105506,,,,,
105507,CYLINDER BAFFLE,MISSING,,[2],
105508,ROCKER COVER GASKETS,LEAK,,"[2, 3]",
105509,BAFFLE PLUG HOLE,WALLARD OUT,,,L
105510,INTAKE GASKET,LEAKING,,[4],
105521,INTAKE GASKET,LEAKS,,[4],
105522,HARDWARE,MISSING,FROM AFT R/H BAFFLE,,R
105523,BAFFLE PLUG,DAMAGED,,[1],
105524,INTAKE TUBE GASKETS,LEAKING,,"[2, 4]",L
105525,ENGINE LEFT AFT BAFFLE SEAL,LOOSE,,,R
105526,INTAKE PIPES,,STILL HAS PRESERVATIVE OIL,[3],R
105527,INTAKE GASKET,LEAKING,,[2],R
105528,ROCKER COVERS,LEAKING,,"[1, 2, 4]",
105529,HARDWARE,MISSING,FROM #3 BAFFLE,[3],
105530,ROCKER COVERS,LEAKING,,"[1, 3]",
105541,INTAKE,LEAKING,,[2],
105542,ENGINE,REQUIRES,OVERHAUL,,
105543,BAFFLE TAB RIVETS,LOOSE,,[3],
105544,ENGINE,REQUIRES,OVERHAUL,,
105545,ENGINE,REQUIRES,OVERHAUL,,
105546,ENGINE,REQUIRES,OVERHAUL,,
105547,ENGINE,REQUIRES,OVERHAUL,,
105548,ENGINE,REQUIRES,OVERHAUL,,
105549,ENGINE,REQUIRES,OVERHAUL,,
105550,ENGINE,REQUIRES,OVERHAUL,,
105561,ENGINE BAFFLE,CRACK,,,L
105562,ENGINE,OVERSPEED,2740 RPM,,
105563,,OVERSPEED,PROP OVERSPEED OF 20 RPM FOR A FEW SECONDS,,
105564,BOLTS,LOOSE,BOTH BOLTS LOOSE FOR GROUNDING STRAP FOR ENG,,
105565,INTAKE GASKET,LEAKING,,[3],
105566,INTAKE GASKETS,LEAKING,,"[1, 2, 3, 4]",
105567,INTAKE GASKET,LEAKING,,[2],
105568,,LEAKING,,"[2, 4]",L
105569,,LEAKING,,[3],R
105570,INTAKE GASKETS,LEAKING,,"[3, 4]",R
105581,ROCKER COVER GASKET,LEAKING,,[2],
105582,BOLTS,,FOR GROUNDING STRAPS FOR ENG & FIREWALL TO FRAME,,L
105583,FWD BAFFLE,HOLE,,[2],
105584,SCREW,MISSING,ON #2 ROCKER COVER,[2],
105585,AFT BAFFLE SEAL,LOOSE,,[4],L
105586,ENGINE,LEAK,ALONG BACK BONE,,R
105587,INTAKE BOLT,BROKE OFF,,[4],L
105588,INTAKE GASKET,LEAKING,,[4],L
105589,INTAKE BOLT,BROKE OFF,,[4],L
105590,CARB AIRBOX,FIRE,EVIDENCE OF CARB FIRE,,L
105601,CYLINDER,COMPRESSION,LOW,['#4'],
105602,CYLINDER,COMPRESSION,LOW,['#4'],
105603,ENGINE BAFFLE,NEED,NEW RIVETS,['#3'],
105604,BAFFLE SCREW,LOOSE,BEHIND DIPSTICK TUBE,,
105605,CLAMP,BROKEN,ON BATTERY MOUNT,,
105606,ENGINE COWL CAM LOCK,LOOSE,,,
105607,BAFFLE SCREW,MISSING,,['#4'],R
105608,BAFFLE SEALS,NEED,TO BE SE,"['#2', '#4']",L
105609,AFT BAFFLE,MISSING,MOUNT BOLT,['#3'],
105610,INTAKES,LEAKING,,"['#3', '#4']",
105621,ROCKER COVERS,LEAKING,,"[1, 2]",
105622,ADEL CLAMP,NEEDS,TO BE REPLACED,,R
105623,ZIP TIES,NEED,TO BE REMOVED FROM ENGINE MOUNTS,,
105624,CHAFE TAPE,NEEDED,ON #2 BAFFLE,[2],
105625,ENGINE,RUNNING,EXTREMELY ROUGH. SEVERAL LOUD SOUN,,
105626,INTAKE,LEAKING,,[4],
105627,BAFFLE SEAL,LOOSE,FWD OF #1 CYLINDER,[1],
105628,FWD BAFFLING,CRACKED,,,R
105629,ZIP TIES,REMOVE,FROM ENGINE MOUNT,,
105630,DUCTING,RUBBING,"ON OIL PSI LINE, BY FIREWALL",,
105641,,DIED,AFTER LANDING GROUND ROLL STOP. RESTARTED,,
105642,INTAKE,LEAKING,,[4],L
105643,INTAKES,LEAKING,,"[2, 4]",
105644,INTAKE GASKET,LEAKING,,[4],
105645,BOLT,LEAKING,ON TOP OF ENGINE CASE SHOWS SIGNS OF,,
105646,INTAKES,LEAKING,,"[3, 4]",
105647,INTAKES,LEAKING,,"[3, 4]",
105648,BAFFLE PLUGS,WORN,BOTH ENG,,
105649,,COMPRESSION,LOW,[4],
105650,INTAKE,LEAKING,,[4],
105661,INTAKE GASKET,LEAKING,,[2],
105662,INTAKE TUBE,LEAKING,,[4],R
105663,ROCKER ARM,GALLED,ON EXHAUST SIDE,[1],
105664,ROCKER ARM,GALLED,ON EXHAUST SIDE,[2],
105665,ROCKER ARM,GALLED,ON EXHAUST SIDE,[3],
105666,ROCKER ARM,GALLED,ON EXHAUST SIDE,[4],
105667,,RUNNING,VERY ROUGH & SHAKING AFTER START UP,,
105668,,RUNNING,VERY ROUGH & SHAKING AFTER START UP,,
105669,,RUNNING,VERY ROUGH & SHAKING AFTER START UP,,
105670,,RUNNING,VERY ROUGH & SHAKING AFTER START UP,,
105681,INTAKE GASKETS,LEAKING,,"[2, 3, 4]",L
105682,ROCKER GASKETS,LEAKING,,"[1, 2]",L
105683,BAFFLE SCREW,MISSING,,,R
105684,INTAKE GASKETS,LEAKING,,"[2, 4]",L
105685,,,,,
105686,,,,,
105687,INTAKE,LEAKING,,[3],L
105688,INTAKE TUBE GASKETS,LEAKING,,"[2, 3, 4]",R
105689,,,,,
105690,,,,,
105701,INTAKE GASKET,LEAKING,,[2],
105702,BACK BONE,LEAK,,,R
105703,INTAKES,LEAKING,,"[2, 4]",LEFT
105704,BACK BONE,LEAK,,,R
105705,INTAKE,LEAKS,,[4],R
105705,INTAKE,LEAKS,,[3],L
105706,INTAKE,LEAKS,,[4],R
105706,INTAKE,LEAKS,,[3],L
105707,,LOSS,PARTIAL POWER,,
105707,,RUNNING,ROUGH,,
105708,,LOSS,PARTIAL POWER,,
105708,,RUNNING,ROUGH,,
105709,INTAKE,LEAKING,,[4],L
105710,INTAKE,LEAKING,,[4],R
105721,,RUNNING,ROUGH,,R
105722,,RUNNING,ROUGH,,R
105723,,RUNNING,ROUGH,,R
105724,LWR ENG COWLS,NEED,CLEANING,,BOTH
105725,INTAKE GASKETS,LEAKING,,"[2, 4]",LH
105726,MAG,DROP,OUT OF STANDARDS,,
105727,INTAKE GASKET,LEAKING,,[1],
105728,INTAKES,LEAKING,,"[2, 3]",
105729,PROP,OVERSPEED,HIGH RPM & ANYTHING ABOVE 22 INCHES,,
105730,CYL,LOST,CHT & EGT DURING LANDING. ALSO STARTE,[2],L
105741,,COMPRESSION,LOW,[4],
105742,,COMPRESSION,LOW,[4],
105743,,COMPRESSION,LOW,[4],
105744,TIE ROD,LOOSE,AND AFT BAFFLE IS CONTACTING OIL,"[1, 3]",
105745,INTAKE,LEAKING,,[2],
105746,INTAKES,LEAKING,,"[1, 2]",
105747,,COMPRESSION,LOW,[3],
105748,,COMPRESSION,LOW,[3],
105749,,COMPRESSION,LOW,[3],
105750,INTAKE,LEAKING,,[3],
105761,INLET SCREEN WIRE,BROKEN,,,R
105762,ENGINE,SOUND,ABNORMAL,,
105763,FWD BAFFLE,RUBBING,BOTTOM W/ MUFFLER,,L
105764,INTAKES,LEAKING,,"[1, 2, 3, 4]",R
105765,INTAKES,LEAKING,,"[2, 3]",L
105766,LOWER ENGINE COWL CAM LOCK,MISSING,LOCK WASHER,,L
105767,ENGINE,DIED,AT IDLE DURING TAXI 3 TIMES. COULD NOT START AFT,,
105768,INTAKE,LEAKING,,[4],
105769,OIL PRESSURE LINE SUPPORT BRACKET/FUEL FLOW TRANSDUCER WIRE,,,,
105770,FUEL LINE SUPPORT BRACKET,MISSING,(OFF #2 EXH PUSH ROD TUBE),,
105781,INTAKES,LEAKING,,[2],
105782,ENGINE COVER,REMOVED,FOR INSPECTION,,
105783,INTAKE GASKET,LEAKING,,[2],
105784,ENGINE BAFFLE PLUG TANGS,BROKEN,,,
105785,INTAKE GASKET,LEAKING,,[4],L
105786,INTAKE GASKET,LEAKING,,[4],R
105787,ROCKER COVER GASKET,LEAKING,,[3],L
105788,INTAKE,LEAKS,,[4],R
105789,90* BRACKET FWD OIL COOLER,CRACKED,NEEDS STOP D,,R
105790,BAFFLING,CRACKS,BEHIND 90* BRACKET,[3],R
105801,GASKET,NEEDS,NEW GASKET ON ROCKER BOX,[2],
105802,,REDUCTION,IN POWER FOLLOWED BY ROUGH VIBRA,,
105803,,SMELL,"HEAVY FUMES, CO WARNING CAME O",,
105804,,HIGH,CO LEVEL HIGH WARNING CAME ON WHILE TAXIING,,
105805,,OVERSPED,"PROP DURING MANUEVERS, 30 RPM",,
105806,GASKET,LEAKING,INTAKE GASKET LEAKING,[4],
105807,BAFFLE,SHEARED,TAB ON #3 CYL AFT BAFFLE RIVETS SHEARED OFF,[3],
105808,,COMPRESSION,LOW COMPRESSION (48/80),[3],
105809,RIVETS,LOOSE,R/H FWD BAFFLE SEAL,,R
105810,,COMPRESSION,LOW COMPRESSION (48/80),[3],
105821,CYLINDER,COMPRESSION,45/80,[4],
105822,,UNABLE TO START,,,L
105823,INTAKE GASKET,LEAKING,,[4],L
105824,INTAKE GASKETS,LEAKING,,"[3, 4]",R
105825,ROCKER COVER SCREW,MISSING,,,
105826,PUSH ROD EXHAUST TUBE,SEEPAGE,EVIDENCE,[3],
105827,PUSH ROD EXHAUST TUBE,SEEPAGE,EVIDENCE,[3],
105828,ROCKER COVER,LEAKING,,[2],
105829,INTAKE,LEAKING,,[3],R
105830,ROCKER GASKET,LEAKING,,[3],
105841,OIL PRESSURE,READ,100-105 PSI IN TRAFFIC PATTERN,,
105842,OIL PRESSURE,READ,100-105 PSI IN TRAFFIC PATTERN,,
105843,ALT,INDICATES,ZERO,,L
105844,INTAKE GASKET,LEAKING,,[2],
105845,EXHAUST PUSH ROD SHROUD,NEEDS,NEW ADEL CLAMP,[3],
105846,PUSH ROD SHROUD TUBE SEALS,NEED,BOTH,,
105847,ENGINE,RAN,"ROUDH, IDLE LOW, WOULDN'T GO TO FULL POWER",,
105848,ENGINE,RAN,"ROUDH, IDLE LOW, WOULDN'T GO TO FULL POWER",,
105849,ENGINE,RAN,"ROUDH, IDLE LOW, WOULDN'T GO TO FULL POWER",,
105850,INTAKE GASKETS,LEAKING,,"[2, 3, 4]",R
