id,engine,part,problem,cylinders,details
104052,R,ROCKER COVER GASKETS,LEAKING,"[1, 2, 4]",
104053,R,OIL PRESSURE SETTING ADJUSTER SAFETY WIRE,LOOSE,,
104054,R,INTAKE TUBE GASKET,LEAKING,[3],
104055,L,INTAKE GASKETS,LEAKING,"[2, 3, 4]",
104056,R,,,,
104057,L,,,,
104058,,ROCKER BOX COVER GASKET,LEAKING,[2],
104059,,BAFFLE,CRACKS,[4],
104060,,CYL BAFFLE,CRACK,[1],
104071,R,REAR BAFFLE,CRACKED,,
104072,,INTAKE GASKET,LEAKING,[2],
104073,,,MISSING,[3],BAFFLE PLUG
104074,,,DROP,,RPM AT 2000 RPM ON DOWNWIND ACCOMPANIED BY VIBRATION 2
104075,,INTAKE GASKET,LEAKING,[2],
104076,,ROCKER COVERS,LEAKING,"[2, 4]",
104077,,ROCKER COVER GASKETS,LEAKING,"[2, 4]",
104078,,INTAKE GASKET,LEAKING,[4],
104079,,INTAKE,LEAKING,[2],
104080,,ROCKER COVER,LEAKING,[3],
104091,R,,ROUGH,,VERY
104092,,SEAL,NEED,,RTV ABOVE ENG INTAKE
104093,,GASKET,LEAKING,[3],
104094,,,LEAKING,[3],
104095,,ROCKER COVER,LEAKING,[4],
104096,,,KICKS,,SPUTTERS AS IF FU
104097,,INTAKE GASKET,LEAKING,[4],
104098,,ROCKER COVER GASKETS,LEAKING,"[1, 2]",
104099,,INTAKE GASKET,LEAKING,[2],
104100,,,NEED,,SEASONAL IDLE & MIXTURE ADJUSTMENT
104111,L,ENG BAFFLE TIE RODS,BAD,,
104112,L,ENGINE BAFFLE,CRACKED,[],
104113,R,BAFFLE TIE ROD,BROKEN,,
104114,L,ENGINE BAFFLE SEAL,LOOSE,,
104115,R,BAFFLING BRACKET,CRACK,,
104116,,,REQUIRED,,
104117,L,BAFFLE SCREW,MISSING,[2],
104118,L,BAFFLE SEAL,LOOSE,[4],
104119,L,INTAKE GASKET,LEAKING,[4],
104120,,INTAKE GASKETS,LEAKING,"[2, 3, 4]",
104131,R,AFT BAFFLE,SHEARED,,RIVET
104132,,INTAKE GASKETS,LEAKING,[2],
104133,,ROCKER COVER GASKET,LEAKING,[4],
104134,,,LEAKING,[2],
104135,,BAFFLE PLUG,DAMAGED,,
104136,L,ENGINE BAFFLE SEAL,LOOSE,,
104137,R,BAFFLE,CRACKED,[1],
104138,L,INTAKE GASKETS,LEAKING,"[3, 4]",
104139,,,QUIT,,ON LANDING & DURING ENGINE SHUT DOWN
104140,L,INTAKES,LEAKING,"[1, 2]",
104151,R,ROCKER SCREW,MISSING,[2],
104152,R,INTAKE GASKET,LEAKING,[1],
104153,,FWD ENG SEAL,WORN,,
104154,,INTAKE GASKET,LEAKS,[3],
104155,,BAFFLE SEAL,PULLED,[2],FREE
104156,,ROCKER COVER,LEAKING,[4],
104157,,INTAKES,LEAKING,"[2, 3]",
104158,,BAFFLE SEAL,NEED,[4],NEW RIVET
104159,,ROCKER COVER GASKET,LEAKING,[3],
104160,,INTAKE,LEAKING,[2],
104171,R,ENGINE BAFFLE,LOOSE,,
104172,,INTAKE GASKET,LEAKING,[4],
104173,,INTAKE GASKET,LEAKING,[4],
104174,,,ROUGH,[4],UNUSUAL INDICATION LOWER TEMPERAT
104175,,,ROUGH,[4],UNUSUAL INDICATION LOWER TEMPERAT
104176,,,ROUGH,[4],UNUSUAL INDICATION LOWER TEMPERAT
104177,,,ROUGH,[4],UNUSUAL INDICATION LOWER TEMPERAT
104178,,,SHAKING,,MAJOR IN COWLING NO SMOOTHNESS
104179,,BAFFLE SEAL,SHEARED OFF,[2],
104180,,ROCKER COVER GASKETS,LEAKING,"[2, 3]",
104191,L,BAFFLE TIE RODS,BROKEN,,
104192,R,BAFFLING MOUNT BRACKET,LOOSE,,
104193,,ROCKER COVER,LEAKING,[1],
104194,,INTAKE GASKET,LEAKING,[3],
104195,,ROCKER COVER,LEAKING,[4],
104196,,OVERSPEED GOV WASHER,APPLIES,,
104197,L,COMPRESSOR,NICK,,SMALL
104198,,OIL/TORQUEMETER MOUNTS,CRACKED,,
104199,,ENGINE BAFFLE SNAP PLUGS,BAD,,
104200,,INTAKE GASKET,LEAKING,[2],
104211,,,COMPRESSION,[4],LOW (50 LBS)
104212,,BAFFLING BRACKET,SHEARED,[3],
104213,R,ROCKER COVER,LEAKING,[1],
104214,L,ROCKER COVER,LEAKING,[3],
104215,R,INTAKE,LEAKING,[3],
104216,L,INTAKE,LEAKING,"[2, 4]",
104217,L,I/B BAFFLE SPRING,BROKEN,,
104218,R,BAFFLE SEAL,TORN,,
104219,,OIL COOLERS,DIRTY,,BOTH
104220,,BAFFLE BARREL NUT & SCREW,MISSING,[2],
104231,R,ENGINE BAFFLE,LOOSE,,
104232,L,INTAKE,LEAKING,[3],
104233,L,ROCKER COVER,MISSING,[3],
104234,,GASKET,LEAKING,[2],
104235,,ROCKER GASKETS,LEAKING,"[1, 3]",
104236,,BAFFLE SEAL,WORN,,
104237,R,BAFFLE,MISSING,"[1, 3]",
104238,L,INTAKE GASKET,LEAKING,[3],
104239,,ROCKER COVER,LEAKING,[4],
104240,,,BAD COMPRESSION,[2],
104251,,VACUUM PUMP,LEAK,,POSSIBLE OIL
104252,,VACUUM PUMP,LEAK,,POSSIBLE OIL
104253,,ENGINE CASE BOLT,LEAKING,,
104254,,BAFFLE SEAL,LOOSE,[2],
104255,,INTAKE GASKET,LEAKING,[2],
104256,,,NEED,[1],TO BE CHANGED BACK TO A LUECO ASSY
104257,,,NEED,[4],TO BE CHANGED BACK TO A LUECO ASSY
104258,,,OVERSPEED,,
104259,,,OVERSPEED,,
104260,R,BAFFLING,WORN,"[1, 3]",BETWEEN
104271,,,FOD,[1],
104272,,,WRENCH,,
104273,,ROCKER COVER GASKET,LEAKING,[3],
104274,,,LOOSE,[1],CLAMPS
104275,,BAFFLE,WORN,[4],
104276,,ROCKER COVER,LEAKING,[3],
104277,,INTAKE,LEAKING,[4],
104278,,ROCKER COVER,LEAKING,[1],
104279,,OIL RETURN LINES,LEAKING,"[1, 2, 3, 4]",
104280,,ROCKER COVER GASKETS,LEAKING,"[1, 3]",
104291,,TOP SIDE BAFFLES,NEED,,SECURED
104292,R,AFT BAFFLE BRACKET,LOOSE,,
104293,L,INTAKE,LEAKING,[3],
104294,R,INTAKE,LEAKING,[2],
104295,,INTAKE GASKET,LEAKING,[4],
104296,,ALT OUTPUT WIRE,LOOSE,,
104297,,BAFFLE TIE WIRES,NOT,,SECURED
104298,,AFT BAFFLE SEAL,OFF,[4],2 RIVETS
104299,,FWD BAFFLE SEAL,DISCONNECTED,[2],FOR 3 RIVETS
104300,,FWD BAFFLE,CHAFING,[2],#2 DRAIN LINE
104311,,ENG BAFFLING,NEED,,SEALED
104312,R,ENG SEAL,WEARING,,AT AIR INTAKE CAMLOCKS
104313,,ROCKER COVERS,LEAK,"[1, 3]",
104314,,WIRE STANDOFF,BROKEN,[2],
104315,R,INTAKES,LEAKING,"[3, 4]",
104316,L,INTAKES,LEAKING,"[3, 2, 4]",
104317,,,OVERSPEED,,2720 RPM FOR 1 SECOND
104318,L,INTAKES,LEAKING,"[3, 4]",
104319,R,INTAKES,LEAKING,"[2, 3]",
104320,L,ROCKER COVERS,LEAKING,"[1, 2, 3, 4]",
104331,,TIE WRAP,MISSING,[1],
104332,,INTAKE GASKET,LEAKING,[2],
104333,,,LOOSE,,
104334,,INTAKE GASKET,LEAKING,[2],
104335,,INTAKE GASKET,LEAKING,[3],
104336,,BAFFLE,WORN,,THRU AT CENTER LINE OF AFT
104337,,INTAKE GASKET,LEAKING,[3],
104338,,BAFFLE BRACKETS,LOOSE,[3],
104339,,ROCKER COVER GASKETS,LEAKING,"[1, 4]",
104340,,BAFFLE BRACKETS,LOOSE,[3],
104351,,INTAKE GASKETS,LEAKING,"[3, 4]",
104352,,INTAKE GASKET,LEAKING,[4],
104353,,BAFFLE PLUGS,NEED,,TO BE REPLACED
104354,L,BAFFLING,CRACKED,,BY OIL COOLER
104355,R,INTAKE GASKETS,LEAKING,"[3, 4]",
104356,R,ROCKER COVER GASKET,LEAKING,[4],
104357,L,INTAKE GASKETS,LEAKING,"[2, 3]",
104358,,INTAKE,LEAKING,[4],
104359,,SIDE BAFFLE,MISSING,[3],SCREW
104360,,ADEL CLAMP,TOO LARGE,,ON BATTERY MOUNT
104371,,EXHAUST VALVE,LEAK,[4],LOW COMPRESSION
104372,,EXHAUST VALVE,LEAK,[4],LOW COMPRESSION
104373,,EXHAUST VALVE,LEAK,[4],LOW COMPRESSION
104374,,INTAKE TUBE GASKET,LEAKING,,
104375,,BAFFLING,MISSING,,
104376,,INTAKE GASKET,LEAKING,[4],
104377,,BAFFLE ATTACHMENT TAB,LOOSE,,
104378,,BAFFLING PLUG,WORN,,
104379,,INTAKES,LEAK,"[1, 3, 4]",
104380,,BLACK SEAL,WORN,,
104391,L,BAFFLE SEAL,NEED,[4],TO BE RESECURED
104392,,GASKET,LEAKING,[2],
104393,,GASKET,LEAKING,[4],
104394,,INTAKE,LEAKING,[2],
104395,,GASKETS,LEAKING,"[2, 4]",
104396,,GASKETS,LEAKING,"[2, 3]",
104397,,BAFFLE PLUGS,BROKEN,,
104398,,ROCKER COVER GASKETS,LEAKING,"[2, 3]",
104399,,BOLT,LEAKING,,ON TOP OF ENGINE
104400,R,BAFFLE PLUG,MISSING,,
104411,,BAFFLE,MISSING,,
104412,,,NEED,[1],REPLACED
104413,,,NEED,[2],REPLACED
104414,,,NEED,[3],REPLACED
104415,,,NEED,[4],REPLACED
104416,,,REQUIRED,,BREAK-IN FLIGHT IAW FOR CYLINDER CH
104417,,,NEED,[1],REPLACED
104418,,,NEED,[2],REPLACED
104419,,,NEED,[1],REPLACED
104420,,,NEED,[2],REPLACED
104431,,INTAKE GASKET,LEAKING,"[2, 4]",
104432,R,BAFFLE PLUG,BROKEN,[3],
104433,,ENGINE BAFFLE,DAMAGED,,
104434,R,INTAKE,LEAKING,[3],
104435,L,INTAKE,LEAKING,[4],
104436,,INTAKE GASKET,LEAKING,[2],
104437,,INTAKE GASKET,LEAKING,[4],
104438,,INTAKE,LEAKING,[4],
104439,L,INTAKE,LEAKING,[4],
104440,R,INTAKE GASKETS,LEAK,"[4, 3]",
104451,R,ROCKER COVER DRAIN HOSE CLAMPS,LEAKING,"[1, 2, 3, 4]",
104452,R,,COMPRESSION,[3],LOW (58/80)
104453,,FWD COOLING BAFFLE,LOOSE,,
104454,,BAFFLE SEAL,LOOSE,[2],
104455,,INTAKES,LEAKING,,
104456,,BAFFLE PLUGS,WORN,,
104457,L,ENGINE BAFFLE,CRACKED,,
104458,L,INTAKE GASKETS,LEAKING,"[3, 4]",
104459,,,JUMP,,150*F
104460,L,BAFFLE SEAL,LOOSE,[4],
104471,,INTAKES,LEAKING,"[1, 2, 4]",
104472,,CRANKSHAFT OIL SEAL,LEAKING,,
104473,R,,SPUTTER,,"AFTER START, ENG RAN ROUGH. RPM OVER 1000"
104474,,,DECREASED,,IDLE CK RPM TO ZERO
104475,,BAFFLE TIE ROD,BROKEN,[3],
104476,,INTAKES,LEAKING,"[3, 4]",
104477,,INTAKE GASKET,LEAKING,[3],
104478,,INTAKE GASKET,LEAKING,[3],
104479,L,INTAKE,LEAKING,[4],
104480,R,ROCKER COVER,LEAKING,[3],
104491,,,FAILED,[4],
104492,,,FAILED,[3],
104493,,VALVE GUIDE,FAILED,[1],
104494,,VALVE GUIDE,FAILED,[1],
104495,,GASKET,LEAKING,,
104496,R,BAFFLE PLUG,BROKEN,,
104497,L,BAFFLE,CRACKED,,
104498,R,GASKETS,LEAK,"[2, 4]",
104499,L,GASKET,LEAKING,[2],
104500,,ROCKER COVER GASKET,LEAKING,[2],
104511,,INTAKE,LEAKING,[1],
104512,,BAFFLE,CRACKED,[1],
104513,,BAFFLE,LOOSE,[2],
104514,,GASKET,LEAKING,[4],
104515,,INTAKES,LEAKING,"[1, 2]",
104516,,INTAKE,LEAKS,[4],
104518,,GASKET,LEAKING,[4],
104519,,GASKETS,LEAKING,"[1, 3]",
104520,,SCREW,LOOSE,,
104531,,ROCKER COVER SCREW,MISSING,,
104532,,BAFFLE,MISSING,[3],
104533,,BAFFLE,CRACKED,"[1, 3]",
104534,,DEFLECTOR,CRACKED,"[2, 4]",
104535,,EXHAUST PUSH TUBE,DENT,[4],
104536,,ENGINE BAFFLING,DAMAGE,,BADLY
104537,,ROCKER COVERS,LEAKING,"[2, 4]",
104538,,ROCKER GASKETS,LEAKING,"[2, 3, 4]",
104539,L,,LEAKING,"[2, 3]",
104540,L,ROCKER COVER,LEAKING,[1],
104551,L,INTAKE GASKETS,LEAKING,"[2, 3, 4]",
104552,R,INTAKE GASKETS,LEAKING,"[1, 2, 3, 4]",
104555,,INTAKE,LEAKING,[2],
104556,,ROCKER COVERS,LEAKING,"[1, 3]",
104557,,INTAKE,LEAKING,[2],
104558,,ROCKER COVER,LEAKS,[4],
104559,,INTAKE GASKET,LEAKING,[2],
104560,,BAFFLE SEAL,LOOSE,[2],
104571,,EXHAUST VALVE,FAILED,[1],CLEARANCE .033
104572,,EXHAUST VALVE,FAILED,[1],CLEARANCE .033
104573,,EXHAUST VALVE,FAILED,[2],CLEARNACE .035
104574,,EXHAUST VALVE,FAILED,[3],CLEARNACE .034
104575,,EXHAUST VALVE,FAILED,[4],CLEARNACE .033
104576,,,LEAKING,[4],
104577,,ROCKER GASKET,LEAKING,[4],
104578,,INTAKE GASKET,LEAKING,[4],
104579,,ROCKER COVER,LEAKING,[3],
104580,,INTAKE GASKET,LEAKING,[2],
104591,,CASE HALVES,SEEPING,,
104592,,BAFFLE MOUNTING BRACKET,CRACKED,[3],
104593,,ROCKER COVERS,LEAKING,"[2, 3]",
104594,L,INTAKE GASKETS,LEAKING,"[3, 4]",
104596,,INTAKE GASKET,LEAKING,[1],
104598,R,,NEED,,NEW CHAFE TAPE
104600,,BAFFLE SEAL,NEEDS,[1],TO BE SECURED
104611,L,FWD BAFFLE,LOOSE,,
104612,R,BAFFLE SEAL,NEED,[4],REPLACED
104613,L,ROCKER BOX COVERS,SEEPING,"[1, 4]",
104614,R,BAFFLE SEALS,NEED,[4],SECURED
104615,,INTAKE,LEAKING,[2],
104616,,ROCKER COVER,LEAKING,[1],
104617,,INTAKE GASKETS,LEAKING,"[2, 3]",
104618,,INTAKE GASKET,IS,[2],LEAKING
104619,,PISTON PINS,DAMAGED,"[3, 4]",DURING REMOVAL
104620,,INTAKE PUSH ROD,TOO LONG,"[1, 3]",
104631,R,,COMPRESSION,[3],
104632,R,INTAKE GASKETS,LEAKING,"[1, 2, 4]",
104633,R,,COMPRESSION,[3],
104634,R,,COMPRESSION,[3],
104635,L,BAFFLE SECTION,NEED,,REPAIR
104636,R,VENT,BENT,,FLANGE
104637,R,FIREWALL,MARKS,,SMALL
104638,L,BAFFLE,CRACK,[3],
104639,L,INTAKES,LEAKING,"[2, 3]",
104640,R,INTAKE TUBE,CRACKED,[4],
104651,R,ENGINE BAFFLE MOUNT,LOOSE,,
104652,,BOLT,LEAKING,,
104653,,BOLT,LEAKING,,
104654,R,INTAKES,LEAKING,"[3, 4]",
104655,L,INTAKES,LEAKING,"[2, 3, 4]",
104656,,INTAKE GASKET,LEAKING,"[4, 2]",
104657,,ROCKER COVER GASKET,LEAKING,[4],
104659,,ROCKER COVER GASKET,LEAKING,[3],
104660,,ADEL CLAMP,BROKEN,,
104671,,,OBSERVE,,OIL
104672,,BAFFLE SEAL,TORN,,
104673,L,,FAILED,,3 TIMES AFTER COMING TO A STOP AFTER LANDING
104674,R,BAFFLE,WORN,,INSP HOLE
104675,,INTAKE GASKET,LEAKING,[3],
104676,,INTAKE,LEAKS,[4],
104677,,COWL SEAL,WORN,,BLACK FWD (ENG) BY INTAKE FILTER
104678,,,OVERSPEED,,3350 THEN TO PARKING
104679,L,INTAKES,LEAKING,"[2, 4]",
104680,R,,OVERSPEED,,SUSTAINED GENERALLY AROUND 2720
104691,,EXHAUST VALVE,FAILED,[1],
104692,,EXHAUST VALVE,FAILED,[1],
104693,,EXHAUST VALVE,FAILED,[4],
104694,,EXHAUST VALVE,FAILED,[4],
104695,,,LEAKING,"[2, 3]",
104696,,,FAILED,[4],
104697,,,FAILED,[4],
104698,L,INTAKE,LEAKS,[3],
104699,L,,COMPRESSION,[2],LOW
104700,L,,COMPRESSION,[2],LOW
104711,,INTAKE GASKETS,LEAK,"[3, 4]",
104712,,,NEED,[4],CHANGED (FAILED)
104713,,,NEED,[3],CHANGED (FAILED)
104714,,,LASH,[4],EXCESSIVE
104715,,,REQUIRE,"[2, 3, 1]",REPLACEMENT
104716,,INTAKE ROCKER ARM,REQUIRES,[2],REPLACEMENT
104717,,,NEED,[2],CHANGED (FAILED)
104718,,,NEED,[4],CHANGED (FAILED)
104719,,,NEED,[1],CHANGED (FAILED)
104720,,,NEED,[2],CHANGED (FAILED)
104731,L,ENGINE,LEAK,,OIL
104732,,BAFFLE TENSION CABLE,BROKEN,"[1, 3]",
104733,,INTAKE GASKET,LEAKING,[4],
104734,,INTAKE GASKET,LEAKING,[3],
104735,R,BAFFLE TIE,BROKEN,,
104736,,AFT BAFFLE ATTACH FITTING,CRACKED,[3],
104737,,SCROLL,NEED,,CLEANED
104738,L,ENGINE BAFFLE DEFLECTOR,CRACKED,,
104739,L,ENGINE BAFFLE,CRACKED,,
104740,,INTAKE TUBE,NEED,[1],REPLACED
104751,,,NEED,,TO BE REMOVED FOR METAL FOUND IN OIL
104752,,,NEED,,TO BE REMOVED FOR METAL FOUND IN OIL
104753,R,,HIGH,,"MANIFOLD PSI WAS HIGH IN HOVER, 26 IN."
104754,R,,HIGH,,"MANIFOLD PSI WAS HIGH IN HOVER, 26 IN."
104755,,ROCKER COVER GASKET,REQUIRES,[2],
104756,,INTAKE GASKET,LEAKING,[1],
104757,L,,LEAKING,"[2, 3, 4]",
104758,R,,LEAKING,"[1, 2, 3, 4]",
104759,,INTAKE GASKET,LEAKING,[3],
104760,,,QUIT,,UPON LEANING MIXTURE ON GROUND; ENGINE
104771,,,COMPRESSION,[4],BELOW 40 PSI
104772,R,,FAILED,,
104773,R,BAFFLE PLUG,REQUIRES,,A PATCH
104774,,INTAKE GASKETS,LEAKING,"[2, 4]",
104775,L,BAFFLE,MISSING,[2],BOLT
104776,,ROCKER GASKET,LEAKING,[3],
104777,,,BARELY,,CAPABLE OF A 1 FOOT HOVER @ LIMITING MANIFOLD
104778,R,,LEAK,,LARGE QUANTITIES OF OIL OUT OF COWLING
104779,,,BACK FIRED,,WHILE IN A HOVER
104780,,,BACK FIRED,,WHILE IN A HOVER
104791,R,INTAKES,LEAKING,"[3, 4]",
104792,L,INTAKE GASKETS,LEAKING,"[3, 4]",
104793,R,BAFFLE,CRACK,,SMALL
104794,,BAFFLE SEAL,DAMAGE,,WORN SPOTS
104795,,BAFFLE PIECE,DAMAGE,[4],
104796,,HARDWARE,MISSING,,
104797,,INTAKE GASKET,LEAKING,[2],
104798,,INTAKE GASKETS,LEAKING,"[1, 3]",
104799,,ROCKER COVER GASKETS,LEAKING,"[3, 4]",
104800,,BAFFLE SECTION,LOOSE,[1],
104811,L,,COMPRESSION,[2],LEAKING OUT OF EXHAUST VA
104812,L,,COMPRESSION,[2],LEAKING OUT OF EXHAUST VA
104813,R,,LEAKING,,INTAKE
104814,L,,LEAKING,"[2, 3, 4]",INTAKES
104815,,BRACKET SUPPORT FOR ENG OIL COOLER BAFFLE,CRACKED,,
104816,,LEFT FRONT BAFFLING,CRACK,,
104817,,AFT BAFFLE,CRACKED,[4],
104818,L,CASE PLUG,LEAKING,,OIL
104819,L,CASE PLUG,LEAKING,,OIL
104820,,GASKET,LEAKING,[2],
104831,,,,,
104832,L,ROCKER COVER,LEAKING,[3],
104833,R,ROCKER COVER,LEAKING,[3],
104834,R,BAFFLE,BROKEN,,
104835,,,,,
104836,,INTAKE,LEAKING,[4],
104837,R,BAFFLE,BROKEN,,CHAFING
104838,,INTAKE GASKETS,LEAKING,"[1, 2]",
104839,R,INTAKE GASKET,LEAKING,[4],
104840,L,INTAKE GASKETS,LEAKING,"[1, 2]",
104851,,INTAKE GASKET,LEAKING,,
104852,,OIL LINE,NEED,,REPOSITIONED
104853,,OIL LINE,NEED,,REPOSITIONED
104854,,BAFFLE WIRE,IS,"[2, 4]",OUTSIDE INNER CYL BAFFLE
104855,,INTAKE,LEAKING,[4],
104856,,M/R,LEAK,,
104857,,M/R,LEAK,,
104858,,INTAKE GASKETS,LEAKING,"[2, 4]",
104859,,BLACK SEAL,NEED,,RTV FOR WORN SPOTS
104860,,CHT GAUGE,DROPS,,"TO ZERO, MOVES ERRATICALLY W/IN GREEN BAND"
104871,,,LEAKING,"[3, 4]",
104872,,BAFFLE,CRACKED,,WORN THROUGH
104873,,ROCKER COVER GASKET,LEAKING,[2],
104874,,,LEAKING,[2],IS
104875,,INTAKE GASKET,LEAKING,[3],
104876,,BAFFLE SECTION,MISSING,[1],SCREW
104877,,ROCKER GASKET,LEAKING,[3],
104878,,OIL COOLER BOLT,REMOVED,,
104879,L,BAFFLE SCREW,LOOSE,,I/B FWD
104880,L,OIL COOLER BAFFLE,NEEDS,,TO BE INSP. REMOVE FO
104891,,OIL DRAIN LINE CLAMPS,LOOSE,[4],
104892,,INTAKE GASKET,LEAKING,[2],
104893,,,COMPRESSION,[3],18/80
104894,,,COMPRESSION,[3],18/80
104895,,,COMPRESSION,[3],18/80
104896,,OIL COOLER HOSE,KINKED,,NOT SECURED
104897,L,BAFFLE ROD,LOOSE,"[1, 3]",
104898,,BAFFLE SCREW,LOOSE,[3],
104899,L,BAFFLE,LOOSE,,
104900,,INTAKE,LEAKING,[3],
104911,,BAFFLE SCREW,LOOSE,,
104912,L,BAFFLE ACCESS HOLE,ELONGATED,,
104913,,ROCKER COVER,LEAKING,"[2, 4]",
104914,,,ROUGH,[4],
104915,,INTAKE GASKET,LEAKING,[2],
104916,,,LEAKING,[2],
104917,,ROCKER COVER GASKETS,LEAKING,"[2, 4]",
104918,,ROCKER COVER GASKETS,LEAKING,"[2, 4]",
104919,,INTAKE GASKETS,LEAKING,"[2, 3]",
104920,R,INTAKE GASKET,LEAKING,[3],
104931,,INTAKE GASKET,LEAKING,[3],
104932,,BAFFLE BRACKET,CRACKED,[3],
104933,L,INTAKE,LEAKING,[4],
104934,,BAFFLE SCREW,MISSING,[2],
104939,,ROCKER COVER GASKETS,NEED,"[2, 3]",
104940,R,INTAKE,LEAKING,[3],
104951,L,BAFFLE PLUG,DAMAGED,,
104952,,INTAKE OIL,LEAK,[4],
104953,,,LEAKING,[3],
104954,,ROCKER COVERS,LEAKING,"[1, 2, 3]",
104955,,THROTTLE,LOOSE,,
104956,,,NEED,,
104957,L,BAFFLE,NEED,,SMALL PATCH OVER LARGE CRACK & STOP
104958,,ENGINE CHIP DETECTORS,REMOVED,,
104959,,ENGINE,GOT,,
104960,,ROCKER COVER GASKET,LEAKS,[3],
104971,,ENG GROUNDING POINT,REMVOED,,
104972,,BAFFLE SCREW,MISSING,,
104973,,BAFFLE PLUGS,WORN,,
104974,R,BAFFLE TIE,BROKEN,,
104975,,INTAKE GASKETS,LEAKING,"[2, 4]",
104976,L,CENTER CASE BOLT,LEAKING,,OIL
104977,R,,LOW,[3],COMPRESSION (16/80)
104978,L,CENTER CASE BOLT,LEAKING,,OIL
104979,R,,LOW,[3],COMPRESSION (16/80)
104980,,,WENT,,TO RED
104991,,CLIP FOR OIL BAFFLE COOLER BRACKET,WORN,,
104992,,INTAKE GASKET,LEAKING,[1],
104993,L,INTAKE,LEAKING,[4],
104994,R,INTAKE,LEAKING,"[1, 3]",
104995,R,ROCKER COVER,LEAKING,[1],
104996,,ENG BAFFLE PLUGS,WORN,,
104997,,INTAKE GASKET,LEAKING,[2],
104998,,INTAKE GASKETS,LEAKING,"[1, 4]",
104999,,INTAKES,LEAKING,"[1, 2]",
105000,,ENGINE TO BAFFLE ATTACH FITTING,MISSING,,
105011,,INTAKE,LEAKS,,
105012,,BAFFLE PLUGS,WORN,,
105013,,SCREW,LOOSE,,
105014,,SEAL,WORN,,
105015,L,GASKET,LEAKING,[4],
105016,,BAFFLE PLUG,DAMAGED,,
105017,,,,,2700 FOR 2 SEC
105018,,,,,OVERSPEED 2750 FOR 5 SECS
105019,,,,,UNUSUAL ATTITUDE POWER WAS ADDED & ENGINE REACHED APPROX 280
105020,,,,,UNUSUAL ATTITUDE POWER WAS ADDED & ENGINE REACHED APPROX 280
105031,,INTAKE,LEAKING,[4],
105032,L,GASKET,LEAKING,[4],
105033,,BAFFLE PLUG,DAMAGED,,
105034,,ROCKER COVER GASKET,LEAKING,[4],
105035,,BAFFLE SCREWS,LOOSE,[3],
105036,,GASKETS,LEAKING,"[3, 4]",
105037,,BAFFLE SEAL RIVET,PULLED THROUGH,[3],
105038,,ROCKER COVER GASKETS,LEAKING,"[2, 4]",
105039,,BAFFLE SCREWS,LOOSE,[3],
105040,L,INTAKE GASKET,LEAKS,[3],
105051,,ROCKER COVER GASKET,LEAKING,[4],
105052,L,COWLING,COMING,,OUT OF TOP
105053,L,COWLING,COMING,,OUT OF TOP
105054,L,COWLING,COMING,,OUT OF TOP
105055,R,,OVER,,TEMP 503*
105056,R,INTAKE GASKETS,LEAKING,"[2, 3, 4]",
105057,L,INTAKE GASKET,LEAKING,[4],
105058,L,,COMPRESSION,[2],LOW
105059,R,BAFFLE,HAS,[4],SCREW MISSING
105060,L,,COMPRESSION,[2],LOW
105071,,HOSE CLAMPS,LOOSE,"[1, 2, 3, 4]",
105072,,INTAKES,LEAKING,"[2, 3, 4]",
105073,,BAFFLE SEAL,NEED,[1],SECURED
105074,L,ROCKER COVER GASKET,LEAKS,[3],
105075,L,BAFFLE SEAL,LOOSE,[4],
105076,,STANDOFF,BROKEN,[3],
105077,,INTAKE GASKETS,LEAKING,"[2, 4]",
105078,,BAFFLE PLUGS,WORN,,
105079,L,SEAL,WORN,,IN SPOTS & LOOSE
105080,L,,RUNNING,,ROUGH
105091,,PUSH ROD,DAMAGE,[3],TO
105092,,INTAKE GASKETS,LEAKING,"[3, 2]",
105093,,SNIFFLER VALVES,DIRTY,,
105094,,INTAKE GASKET,LEAKS,[4],
105095,,,NEED,"[2, 4]",TO BE SECURED AT BATT COOLING
105096,,INTAKE GASKET,LEAKING,[2],
105097,R,INTAKE GASKET,LEAKING,[2],
105098,,BAFFLE,NEEDS,[3],TO BE PATCHED
105099,R,INTAKE,LEAKING,[2],
105100,L,INTAKES,LEAKING,"[3, 4]",
105111,,INTAKE GASKETS,LEAKING,"[2, 3]",
105112,,IMPELLER,DIRTY,,
105113,,PROP,OVERSPED,,
105114,R,BAFFLE SEAL,TORN,[2],
105115,R,ROCKER COVER GASKET,LEAKS,[2],
105116,R,BAFFLE SEAL,TORN,[2],
105117,R,INTAKE GASKET,LEAKING,[3],
105118,L,BAFFLE TIE ROD,BROKEN,,
105119,R,OIL RETURN LINES,LOOSE,"[1, 3]",
105120,,INTAKE,LEAKING,[1],
105131,L,BAFFLE,CRACKED,[3],
105132,L,INTAKE GASKET,LEAKING,[3],
105133,L,,,,"RUNS @ 2700, R/H ONLY 2600"
105134,,,LEAKING,[1],
105135,,ROCKER COVERS,LEAKING,"[1, 4]",
105136,,BAFFLE SEAL,LOOSE,[1],
105137,,,,,HAD AN AUDIBLE RPM DROP & LOSS OF 400 RPM
105138,,,,,RAN VERY ROUGH A FEW DIFFERENT TIMES IN PATTERN
105139,,OIL BREATHER,LEAKING,,
105140,,OIL BREATHER,LEAKING,,
105151,,INTAKE TUBE GASKET,LEAKING,,
105152,,ROCKER BOX COVER GASKET,LEAKING,,
